timestamp,pid,name,username,cpu_percent,memory_percent,classification
2025-06-13 09:06:44,6268,rsWSC.exe,unknown,0.0,0.04482385318961194,Sospechoso
2025-06-13 09:06:44,6276,MpDefenderCoreService.exe,unknown,0.0,0.09166417240347201,Sospechoso
2025-06-13 09:06:44,6284,ms-teams.exe,NATTBELL\natis,0.0,0.1321878510594464,Sospechoso
2025-06-13 09:06:44,6340,MsMpEng.exe,unknown,0.0,1.3257170844719481,Sospechoso
2025-06-13 09:06:44,6348,sshd.exe,unknown,0.0,0.01984882821458697,Sospechoso
2025-06-13 09:06:44,6360,sqlwriter.exe,unknown,0.0,0.025412330859801675,Sospechoso
2025-06-13 09:06:44,6460,svchost.exe,unknown,0.0,0.10898634439490469,Legítimo
2025-06-13 09:06:44,6468,WMIRegistrationService.exe,unknown,0.0,0.02976109493619221,Sospechoso
2025-06-13 09:06:44,6476,svchost.exe,unknown,0.0,0.022229715809482346,Legítimo
2025-06-13 09:06:44,6572,RuntimeBroker.exe,NATTBELL\natis,0.0,0.20616542990083844,Sospechoso
2025-06-13 09:06:44,6596,svchost.exe,unknown,0.0,0.11581317515169656,Legítimo
2025-06-13 09:06:44,6604,svchost.exe,unknown,0.0,0.06416249120529276,Legítimo
2025-06-13 09:06:44,6792,svchost.exe,NATTBELL\natis,0.0,0.10675122542826822,Legítimo
2025-06-13 09:06:44,6828,AggregatorHost.exe,unknown,0.0,0.07669859323555822,Sospechoso
2025-06-13 09:06:44,6888,cis.exe,NATTBELL\natis,0.0,0.06751516965524748,Sospechoso
2025-06-13 09:06:44,6916,wslservice.exe,unknown,0.0,0.07278713504394438,Sospechoso
2025-06-13 09:06:44,7084,svchost.exe,unknown,0.0,0.02188958901021158,Legítimo
2025-06-13 09:06:44,7248,msedgewebview2.exe,NATTBELL\natis,0.0,0.053837213370287296,Sospechoso
2025-06-13 09:06:44,7476,msedgewebview2.exe,NATTBELL\natis,0.0,0.12178968891031147,Sospechoso
2025-06-13 09:06:44,7936,chrome.exe,NATTBELL\natis,0.0,1.5033847475481716,Legítimo
2025-06-13 09:06:44,8064,taskhostw.exe,NATTBELL\natis,0.0,0.15368872372763423,Sospechoso
2025-06-13 09:06:44,8236,svchost.exe,unknown,0.0,0.11073556793401151,Legítimo
2025-06-13 09:06:44,8320,WmiPrvSE.exe,unknown,0.0,0.19460111872563235,Sospechoso
2025-06-13 09:06:44,8352,msedgewebview2.exe,NATTBELL\natis,0.0,0.07460924289718064,Sospechoso
2025-06-13 09:06:44,8480,cmdicap.exe,unknown,0.0,0.02181670469608213,Sospechoso
2025-06-13 09:06:44,8492,WmiPrvSE.exe,unknown,0.0,0.3350491920530831,Sospechoso
2025-06-13 09:06:44,8620,Code.exe,NATTBELL\natis,0.0,0.6975028862188396,Sospechoso
2025-06-13 09:06:44,8652,Copilot.exe,NATTBELL\natis,0.0,1.2491399650932724,Sospechoso
2025-06-13 09:06:44,8756,unsecapp.exe,unknown,0.0,0.060056674842667065,Sospechoso
2025-06-13 09:06:44,8964,Code.exe,NATTBELL\natis,0.0,0.7008069751260413,Sospechoso
2025-06-13 09:06:44,9036,CrossDeviceService.exe,NATTBELL\natis,0.0,0.5927195372720665,Sospechoso
2025-06-13 09:06:44,9060,svchost.exe,NATTBELL\natis,0.0,0.2839815826197149,Legítimo
2025-06-13 09:06:44,9252,svchost.exe,unknown,0.0,0.0504602401489561,Legítimo
2025-06-13 09:06:44,9256,chrome.exe,NATTBELL\natis,0.0,0.147444967483878,Legítimo
2025-06-13 09:06:44,9440,msedge.exe,NATTBELL\natis,0.0,0.9561207275215058,Sospechoso
2025-06-13 09:06:44,9444,UserOOBEBroker.exe,NATTBELL\natis,0.0,0.08491022596080962,Sospechoso
2025-06-13 09:06:44,9936,msedgewebview2.exe,NATTBELL\natis,0.0,0.07448776904029822,Sospechoso
2025-06-13 09:06:44,9948,svchost.exe,NATTBELL\natis,0.0,0.11297068690064799,Legítimo
2025-06-13 09:06:44,9992,cavwp.exe,unknown,0.0,0.02652989034311992,Sospechoso
2025-06-13 09:06:44,10224,RmmService.exe,unknown,0.0,0.15825614074641312,Sospechoso
2025-06-13 09:06:44,10404,powershell.exe,NATTBELL\natis,0.0,0.5046266962609375,Sospechoso
2025-06-13 09:06:44,10908,conhost.exe,NATTBELL\natis,0.0,0.048346595039202044,Sospechoso
2025-06-13 09:06:44,11048,svchost.exe,unknown,0.0,0.06855984482443626,Legítimo
2025-06-13 09:06:44,11064,uihost.exe,NATTBELL\natis,0.0,0.24231604970904583,Sospechoso
2025-06-13 09:06:44,11156,Notion.exe,NATTBELL\natis,0.0,0.399065914630117,Sospechoso
